StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q34,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5_1,Q5_2,Q5_3,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q35,Q35_6_TEXT,Q23,Q36_6_TEXT,Q36,Q37_6_TEXT,Q37,Q38_6_TEXT,Q38,Q39_6_TEXT,Q39,Q40_6_TEXT,Q40,Q8_1,Q8_2,Q10,Q11,Q2,Q3,Q15,Q35,Q37_6_TEXT - Topics
5/31/16 22:27,5/31/16 22:31,0,128.171.71.146,100,263,1,5/31/16 22:31,R_dhTDgbOU6f32UEB,,,,,19.69760132,-155.1412964,anonymous,2034,2,2,2,2,2,2,2,6,7,2,5,5,5,5,2,2,2,5,5,5,3,2,3,3,3,2,6,architect,14,medical,13,engineer,13,scientist,14,biologist,14,commander,14,2,2,6,1,Knocked out lots of media stuff with crewmate,Lunch with crew mate was nice,5/31/16,"Early morning
Nap around 4",
5/31/16 23:54,5/31/16 23:58,0,128.171.71.146,100,238,1,5/31/16 23:58,R_6LolSMyvzPayHyt,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,5,5,5,2,7,8,2,5,5,4,6,1,1,1,4,4,6,4,2,3,5,3,2,6,architect,14,medical,15,engineer,16,scientist,15,biologist,15,commander,16,1,1,4,3,Media tasks in the morning ,Chatting at dinner ,5/31/16,Removed badge late afternoon for workout ,
6/1/16 0:00,6/1/16 0:04,0,128.171.71.146,100,245,1,6/1/16 0:04,R_5nFz47aYi3Wi9Wl,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,4,5,6,4,5,5,5,4,1,1,1,5,5,5,4,3,4,4,4,2,6,architect,12,medical,14,engineer,14,scientist,13,biologist,13,commander,14,1,1,7.5,3,"Planned eva
Dealt with resupply",Dinner,5/31/16,,
6/1/16 21:41,6/1/16 21:44,0,128.171.71.146,100,204,1,6/1/16 21:44,R_77k4OUiZJL7CCfr,,,,,19.69760132,-155.1412964,anonymous,2032,3,3,4,3,3,3,2,8,7,4,3,5,3,5,1,1,1,5,5,5,2,3,2,4,3,1,6,architect,15,medical,13,engineer,14,scientist,15,biologist,15,commander,16,1,1,7.6,2,"Did the AAT and rocked it, curiosity wasn't so bad, and we effectively saved the world in pandemic. Shazam. ","Didn't have many social activities outside of our group tasks and dinner, busy with individual projects",6/1/16,Removed for exercise around 2:30pm and the morning EVA that started at 10am,
6/1/16 22:00,6/1/16 22:04,0,128.171.71.146,100,228,1,6/1/16 22:04,R_3WAPssWhVhuhEod,,,,,19.69760132,-155.1412964,anonymous,2034,3,3,3,3,3,3,2,7,8,2,4,5,5,5,2,2,2,5,5,5,2,2,2,3,2,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,7,2,Cleaned kitchen in no time with crew,Game night,6/1/16,"Eva until 11
Shower around 5
Exercise around 4",
6/1/16 22:15,6/1/16 22:18,0,128.171.71.146,100,151,1,6/1/16 22:18,R_9tojuBCF19kbQJT,,,,,19.69760132,-155.1412964,anonymous,2031,4,5,5,6,6,5,2,7,8,2,4,5,4,5,1,2,2,5,5,5,2,2,2,4,2,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,8,2,Smooth EVA,"Dinner, chatting, board game",6/1/16,,
6/1/16 22:51,6/1/16 22:55,0,128.171.71.146,100,234,1,6/1/16 22:55,R_6Ye9dqlErvmrGi9,,,,,19.69760132,-155.1412964,anonymous,2035,4,4,4,5,5,5,3,5,7,3,5,5,5,5,1,1,1,5,5,5,4,3,4,4,4,2,6,architect,12,medical,13,engineer,13,scientist,13,biologist,13,commander,13,1,1,6.5,3,Eva today,Dinner and games,6/1/16,,
6/1/16 23:18,6/1/16 23:26,0,128.171.71.146,100,509,1,6/1/16 23:26,R_8cCGcNoBadDC8zX,,,,,19.69760132,-155.1412964,anonymous,2036,5,5,5,5,5,5,2,7,8,5,4,6,5,5,1,1,1,5,5,6,4,4,3,5,4,2,6,architect,14,medical,16,engineer,16,scientist,16,biologist,16,commander,16,1,2,7,3,EVA in the morning ,"Chatting at dinner, and board gaming afterward ",6/1/16,"Did not wear badge during morning EVA, and removed badge late afternoon for workout ",
6/2/16 20:04,6/2/16 20:06,0,128.171.71.146,100,116,1,6/2/16 20:06,R_8AHwjGLXeLc5sX3,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,3,3,4,8,2,2,1,5,5,5,3,2,2,5,5,5,5,4,1,4,3,4,4,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,3,5,1,,,6/2/16,"Exercise 1200-1250
1320-1430
1730-1800",
6/2/16 21:05,6/2/16 21:09,0,128.171.71.146,100,279,1,6/2/16 21:09,R_bro1PZF9kvLt6YJ,,,,,19.69760132,-155.1412964,anonymous,2032,3,3,3,4,3,4,3,7,6,3,4,5,4,3,2,1,2,3,3,4,2,2,3,3,3,2,6,architect,14,medical,10,engineer,13,scientist,16,biologist,15,commander,14,1,2,8,2,"Didn't at all, total solo day, just wanted time away from everyone and their stupid stress","Chatted with cyprien a bit, just shortly though. Got snapped at by Carmel 3 times before I said fuck it and went to hide out in my room all day. People were mostly dicks today, weird change of pace.",6/2/16,"Removed for exercise around 11am, for over an hour, and for tpt at 1pm. It also died at 5:45pm or so, at least that's when i noticed it, and i plugged it in during dinner",
6/2/16 22:19,6/2/16 22:23,0,128.171.71.146,100,259,1,6/2/16 22:23,R_6EXtLDs1D3bRkOx,,,,,19.69760132,-155.1412964,anonymous,2034,2,2,2,3,3,3,2,8,7,2,2,5,5,5,5,2,5,5,5,5,3,2,3,2,3,4,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,3,9,2,Cleaned kitchen as a team,Argument with crewmate,6/2/16,Mostly until dinner,
6/2/16 22:30,6/2/16 22:33,0,128.171.71.146,100,221,1,6/2/16 22:33,R_1ABlu9UlbVEnf9z,,,,,19.69760132,-155.1412964,anonymous,2031,4,4,4,5,5,5,2,8,8,2,4,5,5,5,5,1,5,5,5,5,2,3,2,4,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,8,2,Nothing special,"Dinner, chatting",6/2/16,Sport in the afternoon,
6/2/16 23:28,6/2/16 23:32,0,128.171.71.146,100,227,1,6/2/16 23:32,R_9YxDF8dLlyFuUXH,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,4,4,4,2,7,8,2,3,5,4,6,1,1,1,4,4,6,3,2,2,5,2,1,6,architect,14,medical,16,engineer,16,scientist,14,biologist,16,commander,14,1,1,9,3,Mostly lone tasks today ,Chatting at dinner ,6/2/16,Removed badge late afternoon for workout ,
6/2/16 23:32,6/2/16 23:40,0,128.171.71.146,100,470,1,6/2/16 23:40,R_55ONJauonhsarZP,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,3,4,5,3,4,5,5,4,1,1,1,5,5,5,4,2,4,4,4,2,6,architect,10,medical,13,engineer,13,scientist,12,biologist,12,commander,12,1,1,6.25,2,Not much working together today,Dinner,6/2/16,,
6/3/16 20:47,6/3/16 20:53,0,128.171.71.146,100,359,1,6/3/16 20:53,R_cT8bxjMnicdBDvL,,,,,19.69760132,-155.1412964,anonymous,2032,4,4,4,4,4,4,2,7,8,4,3,4,3,5,2,1,1,5,5,5,2,3,3,3,3,1,6,architect,15,medical,16,engineer,14,scientist,14,biologist,15,commander,15,1,1,8.2,2,"Made a fun workout video for the documentary crew, set up the EVA for tomorrow, whatever. ","Dinner was meh, not only because the food was rancid, but the company was mediocre. Getting bored of some of the people here. ",6/2/16,,
6/3/16 21:50,6/3/16 21:52,0,128.171.71.146,100,107,1,6/3/16 21:52,R_bHsPkMUPHUmYnXf,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,5,6,5,1,5,5,5,4,2,2,5,5,5,5,4,1,4,3,4,4,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,2,7,1,,,6/3/16,"Exercise 1130-1230
1430-1530
1600-1700",
6/3/16 23:02,6/3/16 23:05,0,128.171.71.146,100,217,1,6/3/16 23:05,R_9uBRLFLP8Lul5Hv,,,,,19.69760132,-155.1412964,anonymous,2031,4,4,5,6,6,6,2,7,8,2,4,5,5,6,1,1,2,5,5,5,3,3,3,5,4,1,6,architect,14,medical,14,engineer,14,scientist,14,biologist,15,commander,14,1,1,7,2,Not much team work needed. Smooth meeting and hair sample taknig,"Dinner, chatting, movie",6/3/16,Sport in the afternoon,
6/3/16 23:21,6/3/16 23:24,0,128.171.71.146,100,192,1,6/3/16 23:24,R_816Hfdb2SjUdPa5,,,,,19.69760132,-155.1412964,anonymous,2034,2,3,2,2,2,3,2,8,7,2,2,5,5,5,2,2,2,5,5,5,3,2,2,2,3,3,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,2,8,2,"Was interrupted like one hundred times when trying to work
",Movie night - watched a fun movie,6/3/16,"Exercise around 4
Lunch time around 2",
6/3/16 23:21,6/3/16 23:28,0,128.171.71.146,100,385,1,6/3/16 23:28,R_1RFgC72CeW0TK97,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,5,5,6,4,5,5,5,4,1,1,1,5,5,5,4,4,4,4,4,1,6,architect,12,medical,13,engineer,,scientist,13,biologist,13,commander,13,1,1,6.5,2,Planned eva and geology tasks,Dinner,6/3/16,,
6/3/16 23:39,6/3/16 23:49,0,128.171.71.146,100,600,1,6/3/16 23:49,R_73qsuhUMpnZuGiN,,,,,19.69760132,-155.1412964,anonymous,2036,5,5,5,5,5,5,1,7,9,4,5,5,5,6,1,1,1,4,4,6,3,2,2,5,2,1,6,architect,15,medical,16,engineer,16,scientist,16,biologist,16,commander,16,1,1,6,3,"Suit design meeting in the morning , and helped Shey with kitchen duties ","Chatting at dinner, and watched a movie after dinner ",6/3/16,Removed badge late afternoon for workout ,
6/4/16 21:03,6/4/16 21:08,0,128.171.71.146,100,286,1,6/4/16 21:08,R_5tdhCXeXAVEghfL,,,,,19.69760132,-155.1412964,anonymous,2032,3,4,4,4,4,3,2,8,8,4,4,5,4,5,1,1,1,4,5,5,3,3,3,5,2,1,6,architect,15,medical,12,engineer,15,scientist,16,biologist,16,commander,16,2,1,8.3,3,"Ran habcom for the AAT, did all the paperwork for it as well, oy. We were all just doing BHP stuff, meh.","Had fun chatting with carmel, joked with cyprien, mostly just tried to stay away from shey. All her bitching got her removed from the AAT work and she's feeling useless, now she's angsty about it. Kill me.",6/4/16,Removed for a jog from 11:30am to 2pm. Ouch,
6/4/16 21:48,6/4/16 21:52,0,128.171.71.146,100,250,1,6/4/16 21:52,R_9ZTfQRGE9z0krs1,,,,,19.69760132,-155.1412964,anonymous,2034,2,2,2,2,2,2,2,7,7,4,3,5,5,5,2,2,2,5,5,5,3,3,3,3,3,2,6,architect,13,medical,13,engineer,13,scientist,14,biologist,14,commander,14,1,1,8,2,"Looooong discussion on safety,  with the same arguments repeated over and over by the same person",Lunch with crewmate was nice,6/4/16,"Eva until 1
Then construction work, shower and nap until 6",
6/4/16 22:16,6/4/16 22:19,0,128.171.71.146,100,137,1,6/4/16 22:19,R_88LbaXeOK311HYp,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,5,7,4,1,5,5,5,4,2,2,5,5,5,5,4,1,4,3,4,4,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,2,7,2,,,6/4/16,"Eva 0900-1400
Exercise 1520-1820",
6/4/16 22:57,6/4/16 23:04,0,128.171.71.146,100,416,1,6/4/16 23:04,R_2uhVGUryTvmH3uZ,,,,,19.69760132,-155.1412964,anonymous,2035,1,1,1,5,5,5,3,5,6,3,5,5,5,3,4,1,4,5,5,5,4,3,4,4,4,2,6,architect,13,medical,13,engineer,14,scientist,13,biologist,13,commander,13,1,1,6.5,2,Big Geology eva today,Dinner,6/4/16,,
6/4/16 23:10,6/4/16 23:18,0,128.171.71.146,100,455,1,6/4/16 23:18,R_ezDP2oNjFMzyuxv,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,4,4,4,3,8,7,5,5,6,5,5,1,5,4,5,5,6,4,4,3,5,4,3,6,architect,14,medical,16,engineer,16,scientist,15,biologist,14,commander,15,1,3,8,3,Antenna Alignment Task EVA in the morning ,Chatting at dinner ,6/4/16,"Did not wear badge during morning EVA, and removed badge late afternoon for workout and shower ",
6/4/16 23:23,6/4/16 23:34,0,128.171.71.146,100,674,1,6/4/16 23:34,R_5dTCkizJoQGBR4N,,,,,19.69760132,-155.1412964,anonymous,2031,4,5,5,6,6,6,2,8,8,6,5,6,5,6,1,1,2,5,5,5,3,4,3,4,3,2,6,architect,14,medical,13,engineer,13,scientist,15,biologist,15,commander,15,1,1,7,2,Efficient EVA,"Dinner, chatting",6/4/16,EVA till afternoon,
6/5/16 20:54,6/5/16 20:58,0,128.171.71.146,100,219,1,6/5/16 20:58,R_3rqPr7QK9Ww59uR,,,,,19.69760132,-155.1412964,anonymous,2032,4,3,4,4,4,4,2,6,7,2,2,4,4,4,1,1,2,4,4,5,1,2,2,4,2,1,6,architect,14,medical,12,engineer,13,scientist,14,biologist,15,commander,15,1,1,8,2,"Didn't,  it was sunday so just did my own thing",Meh,6/5/16,Removed for exercise around 11am for an hour,
6/5/16 22:23,6/5/16 22:29,0,128.171.71.146,100,376,1,6/5/16 22:29,R_ezX2npim6b3cKEt,,,,,19.69760132,-155.1412964,anonymous,2031,4,5,5,6,6,6,2,8,8,3,4,6,5,5,2,2,2,5,5,5,3,2,2,5,2,1,6,architect,13,medical,13,engineer,12,scientist,,biologist,14,commander,14,1,1,9,1,Relatively efficient Sunday meeting,"Chatting, dinner",6/5/16,Sport in the late morning and afternoon,
6/5/16 22:31,6/5/16 22:36,0,128.171.71.146,100,263,1,6/5/16 22:36,R_8dGUsokyN4keGlD,,,,,19.69760132,-155.1412964,anonymous,2034,2,2,3,3,2,4,2,7,8,2,2,5,5,5,2,2,2,5,5,5,3,2,2,3,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,6,1,Long and boring Sunday meeting,"Lunch with crew mate, then fun sock fight",6/5/16,"Wore it until exercising around 12, no idea where it is now...",
6/5/16 23:12,6/5/16 23:20,0,128.171.71.146,100,434,1,6/5/16 23:20,R_6hvbk1Cb8vEwe4B,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,4,5,6,4,5,5,5,5,2,2,2,5,5,5,4,3,4,4,4,2,6,architect,10,medical,14,engineer,14,scientist,12,biologist,12,commander,15,1,1,6.5,2,Sunday meeting,Dinner and chatting,6/5/16,,
6/5/16 23:14,6/5/16 23:29,0,128.171.71.146,100,904,1,6/5/16 23:29,R_6Exs8Eb5UhUffMN,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,4,4,4,3,8,7,4,5,6,6,6,1,1,1,5,5,6,4,3,3,5,4,2,6,architect,13,medical,16,engineer,16,scientist,15,biologist,16,commander,16,1,2,9,3,"In charge of kitchen today, including cooking and cleaning ",Team meeting at dinner ,6/5/16,Removed badge late afternoon for workout ,
6/6/16 7:26,6/6/16 7:28,0,128.171.71.146,100,126,1,6/6/16 7:28,R_5hcegpnts923qnj,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,8,8,2,1,5,5,5,2,5,5,5,5,5,5,4,1,4,3,4,4,6,architect,15,medical,14,engineer,14,scientist,15,biologist,15,commander,15,1,3,7,2,,,6/5/16,"Exercise 0900-1220
Cleaning 1230-1400
Exercise 1400-1600
Shower 1600-1630",
6/6/16 22:11,6/6/16 22:15,0,128.171.71.146,100,236,1,6/6/16 22:15,R_bEJuz8KQDFDdxOJ,,,,,19.69760132,-155.1412964,anonymous,2032,4,3,4,4,4,4,2,6,7,3,4,5,3,5,2,2,1,5,5,5,3,2,3,5,3,1,6,architect,16,medical,10,engineer,14,scientist,15,biologist,15,commander,16,1,1,9,3,"Worked out a new and better power use schedule for the hab, got media stuff taken care of, a lot actually.","Dinner was tense and sucked, but the food i made ruled. Had fun doing media recordings with carmel.",6/6/16,Removed for exercise around 4pm ,
6/6/16 22:12,6/6/16 22:18,0,128.171.71.146,100,365,1,6/6/16 22:18,R_3aqq8mC3RqQpKIt,,,,,19.69760132,-155.1412964,anonymous,2034,2,2,2,2,2,3,2,5,7,2,2,5,5,5,2,4,4,5,5,5,3,2,2,3,2,2,6,architect,14,medical,13,engineer,14,scientist,14,biologist,14,commander,14,2,2,7,2,Endless dinner discussion,Exercise together,6/6/16,"Found my badge!
... In the late evening :(",
6/6/16 22:18,6/6/16 22:21,0,128.171.71.146,100,183,1,6/6/16 22:21,R_9z69JsjNvVeysxn,,,,,19.69760132,-155.1412964,anonymous,2031,4,5,5,6,6,6,2,7,8,2,4,5,5,5,4,4,5,5,5,5,3,3,3,4,3,2,6,architect,14,medical,13,engineer,13,scientist,14,biologist,14,commander,14,1,1,6,1,Mostly worked alone,"Dinner, chatting",6/6/16,Sport in late morning and late afternoon,
6/6/16 22:57,6/6/16 23:01,0,128.171.71.146,100,277,1,6/6/16 23:01,R_4Zn8cjscvZoFETH,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,4,5,6,3,5,5,5,4,1,1,5,5,5,5,4,3,4,4,4,2,6,architect,12,medical,14,engineer,15,scientist,13,biologist,13,commander,14,1,1,6.5,2,Team meeting today,Dinner and chatting,6/6/16,,
6/6/16 23:20,6/6/16 23:23,0,128.171.71.146,100,183,1,6/6/16 23:23,R_7QU9tvKKn140QEl,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,4,4,4,3,9,7,2,2,5,4,5,1,5,4,4,4,5,4,2,4,4,4,2,6,architect,14,medical,16,engineer,15,scientist,15,biologist,15,commander,16,1,2,9,3,Mostly lone tasks today ,Team meeting at dinner ,6/6/16,Removed badge late afternoon for workout ,
6/7/16 21:15,6/7/16 21:19,0,128.171.71.146,100,235,1,6/7/16 21:19,R_3IarJmkJXXOjZl3,,,,,19.69760132,-155.1412964,anonymous,2032,4,4,4,4,4,4,2,7,8,3,3,5,1,5,1,1,1,5,5,6,3,2,2,4,2,1,6,architect,14,medical,10,engineer,15,scientist,15,biologist,14,commander,15,1,1,8.5,3,"Made dinner with carmel, unloaded some resupply, just some regular hab related things like that. Slow day","Dinner had some fun stories instead of just lots of boring work for a change, chatted up cyprien and christiane around lunch, yep!",6/7/16,"Didn't wear most of the day, too much exercise, lots of chores and such, yep",
6/7/16 21:32,6/7/16 21:35,0,128.171.71.146,100,155,1,6/7/16 21:35,R_86obqQE7pHw9FvT,,,,,19.69760132,-155.1412964,anonymous,2031,5,5,5,5,5,5,2,6,6,2,4,4,4,5,1,1,2,5,4,5,4,1,2,3,2,3,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,2,7,2,Wrote an abstract with a crewmate,"Chatting, dinner",6/7/16,Sport in the early afternoon (noonish),
6/7/16 23:34,6/7/16 23:37,0,128.171.71.146,100,227,1,6/7/16 23:37,R_6WMYUjyFawoECQ5,,,,,19.69760132,-155.1412964,anonymous,2034,2,2,2,2,2,3,2,6,7,2,4,5,5,5,2,2,2,5,5,5,3,3,3,3,3,2,6,architect,13,medical,14,engineer,13,scientist,14,biologist,14,commander,14,2,2,7,2,Cleaned kitchen fast,Dinner together,6/7/16,"Until 3, then exercise and construction work until late",
6/8/16 0:01,6/8/16 0:03,0,128.171.71.146,100,169,1,6/8/16 0:03,R_9vKInfFHTF61DGR,,,,,19.69760132,-155.1412964,anonymous,2036,5,5,5,5,5,5,2,8,8,4,5,6,5,6,1,1,1,4,5,6,4,2,3,4,4,2,6,architect,14,medical,16,engineer,15,scientist,15,biologist,15,commander,16,1,2,8,3,Mostly lone tasks today ,Chatting at dinner ,6/8/16,Removed badge late afternoon for workout ,
6/7/16 23:59,6/8/16 0:05,0,128.171.71.146,100,324,1,6/8/16 0:05,R_0p4Mormx3IuxY7X,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,4,5,6,4,5,5,5,4,1,1,1,5,5,5,4,3,4,4,4,2,6,architect,12,medical,13,engineer,15,scientist,14,biologist,13,commander,14,2,1,7,2,Planned eva,Dinner,6/7/16,,
6/8/16 20:54,6/8/16 21:00,0,128.171.71.146,100,342,1,6/8/16 21:00,R_2azhxNogFBCYxV3,,,,,19.69760132,-155.1412964,anonymous,2032,2,3,1,4,3,4,3,7,7,6,5,5,5,5,2,5,5,6,6,6,4,5,3,5,3,1,6,architect,15,medical,14,engineer,12,scientist,16,biologist,15,commander,16,1,1,8,2,"Moved two solar stills to completely new locations, which was the big thing and a heck of a lot of work, oy.",Super negative dinner. Just trying to get through our list of daily topics and shey made a snide comment about how she disagrees with the AAT stuff (which she was removed from by mission control) and that devolved into an hour of bitching and questionable comments. Huge waste of time that should have been solved after 5 minutes but just...god i can not wait to never deal with shey or andrzej for the rest of my life. Blocking emails and numbers the second I'm out of here.,6/8/16,"Didn't wearfor morning EVA which started at 9am, got back in around noon. Wore for curiosity, but exercised for 90 minutes at around 1:45pm",
6/8/16 21:30,6/8/16 21:37,0,128.171.71.146,100,446,1,6/8/16 21:37,R_7OMCn6W5HyVlUQl,,,,,19.69760132,-155.1412964,anonymous,2031,3,4,5,5,5,5,2,8,8,2,4,5,5,5,2,4,4,5,5,5,2,2,3,3,3,2,6,architect,14,medical,13,engineer,12,scientist,14,biologist,14,commander,14,1,1,8,1,Inefficient meeting. Talking for hours about nothing ,"Dinner, chatting",6/8/16,Sport in the afternoon (~17:30-18:30),
6/8/16 21:36,6/8/16 21:39,0,128.171.71.146,100,142,1,6/8/16 21:39,R_bCbu0Q694liNdfD,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,3,3,3,8,2,2,1,5,5,5,2,5,5,5,5,5,5,4,1,4,3,4,4,6,architect,15,medical,12,engineer,12,scientist,15,biologist,15,commander,15,1,2,7,2,,,6/8/16,"Eva 0900-1230
Exercise 1300-1800",
6/8/16 22:34,6/8/16 22:41,0,128.171.71.146,100,430,1,6/8/16 22:41,R_5tAYBwatP2OBO73,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,3,3,4,3,5,5,5,3,4,4,5,5,5,5,4,3,4,4,4,3,6,architect,10,medical,14,engineer,15,scientist,10,biologist,12,commander,14,1,1,6.5,2,"Eva debrief
Big discussion about safety",Dinner,6/8/16,,
6/8/16 22:39,6/8/16 22:51,0,128.171.71.146,100,713,1,6/8/16 22:51,R_3TRZC4wd6WaKZiR,,,,,19.69760132,-155.1412964,anonymous,2036,2,2,2,3,3,3,3,9,7,5,4,6,5,4,5,5,3,4,4,5,4,3,3,5,3,3,6,architect,15,medical,16,engineer,16,scientist,14,biologist,13,commander,12,1,3,7,2,EVA in the morning.  Argument at dinner concerning AAT safety.,Team meeting at dinner. ,6/8/16,Removed badge mid-afternoon for workout ,
6/8/16 22:58,6/8/16 23:04,0,128.171.71.146,100,353,1,6/8/16 23:04,R_abNcbn6qOJuJuDP,,,,,19.69760132,-155.1412964,anonymous,2034,1,1,1,1,1,1,2,5,7,5,2,5,5,5,4,2,4,5,5,5,2,4,3,3,3,2,6,architect,15,medical,13,engineer,13,scientist,14,biologist,14,commander,15,1,2,7,1,"How effective can a discussion be if two people are ignorant and arrogant? ""I am going to apply to live on a volcano. Wait, why do you keep making me walk over lava?""",EVA was fun,6/8/16,"EVA until 12
Nap from 4-6",
6/9/16 21:16,6/9/16 21:24,0,128.171.71.146,100,495,1,6/9/16 21:24,R_b43RWiB8qIKa7UV,,,,,19.69760132,-155.1412964,anonymous,2032,2,4,4,4,4,4,2,7,8,3,4,5,3,5,1,1,1,5,5,6,3,2,3,4,2,1,6,architect,15,medical,11,engineer,12,scientist,14,biologist,14,commander,15,1,1,8,2,"Today was kind of a day off, so not tons of group interaction going on. Made lunch, did an ab workout, meh","Had lots of fun gossiping about dumb emails shey is sending to ground support, she's the most talented person at making enemies I've ever met. Super condescending and losing her touch at lying well.",6/9/16,Removed for exercise around 12pm for quite awhile.,
6/9/16 21:24,6/9/16 21:26,0,128.171.71.146,100,124,1,6/9/16 21:26,R_3k2iPhQLTbo1cVv,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,7,3,5,1,5,5,5,3,5,5,5,5,5,5,4,1,4,3,4,4,6,architect,15,medical,12,engineer,14,scientist,15,biologist,15,commander,15,1,2,7,2,,,6/9/16,"Exercise 1100-1230
1530-1700",
6/9/16 21:26,6/9/16 21:37,0,128.171.71.146,100,630,1,6/9/16 21:37,R_7TD1pfTqLm5vdkh,,,,,19.69760132,-155.1412964,anonymous,2034,2,2,1,1,1,1,2,4,6,2,5,5,5,5,2,2,2,5,5,5,4,2,3,3,4,3,6,architect,14,medical,10,engineer,14,scientist,15,biologist,14,commander,15,3,3,5,1,Finished geotask report draft,Game night,6/9/16,"Morning 
Exercise around 4",
6/9/16 22:15,6/9/16 22:19,0,128.171.71.146,100,224,1,6/9/16 22:19,R_38ABSe6u8Gre2ih,,,,,19.69760132,-155.1412964,anonymous,2031,4,4,5,5,5,5,2,7,7,2,5,5,4,5,1,1,2,5,4,5,3,2,3,4,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,5,1,Mostly worked alone,"Dinner, chatting, board game",6/9/16,Sport in the afternoon,
6/9/16 21:57,6/9/16 22:47,0,128.171.71.146,100,2994,1,6/9/16 22:47,R_5AVUtkPukfbZzJr,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,5,5,5,3,5,5,5,4,1,1,1,5,5,5,4,3,4,4,4,3,6,architect,12,medical,14,engineer,13,scientist,13,biologist,13,commander,13,1,1,6.5,2,Worked on some safety stuff,Dinner and games,6/9/16,,
6/10/16 2:18,6/10/16 2:23,0,128.171.71.146,100,253,1,6/10/16 2:23,R_agd6nHiJWVT4jgp,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,4,4,4,4,9,6,2,2,5,4,5,1,1,1,4,5,6,4,2,3,5,3,3,6,architect,14,medical,16,engineer,16,scientist,15,biologist,15,commander,15,2,3,8,3,Mostly lone tasks today ,"Chatting at dinner, and board gaming afterward. ",6/9/16,Removed badge mid-afternoon for workout ,
6/10/16 20:47,6/10/16 20:57,0,128.171.71.146,100,651,1,6/10/16 20:57,R_7WCuYLLlz8Z8mCp,,,,,19.69760132,-155.1412964,anonymous,2032,2,4,3,4,3,4,2,7,8,3,2,4,3,5,2,2,3,5,4,5,2,2,2,4,3,1,6,architect,14,medical,12,engineer,13,scientist,15,biologist,15,commander,15,1,2,8,2,"Big group workout, made nice food, did some paperwork regarding EVA's. Just whatever.","Super negative dealing with shey, she's being a dick-tater about the AAT and lying to ground support and trying to do all sorts of shit on her own. Just driving us crazy. Had a grand time working out with carmel and the europeans in the afternoon. Shey and andrzej were upstairs for the whole hour, lights off and door locked...wonder what they were doing...and if their spouses would approve ",6/10/16,Removed for exercise in the afternoon,
6/10/16 21:51,6/10/16 21:54,0,128.171.71.146,100,215,1,6/10/16 21:54,R_8nWiPciG6cisnsh,,,,,19.69760132,-155.1412964,anonymous,2034,1,2,1,2,2,2,4,8,8,2,4,5,5,4,2,2,2,5,5,5,3,2,3,3,3,2,6,architect,14,medical,12,engineer,12,scientist,14,biologist,14,commander,14,1,2,10.5,3,Brief dinner meeting... For once,Chatting with two crewmates,6/10/16,Uhm... Oops?,
